review_index,stars,name,review,publishedAtDate,visit_time,wait_time,tolerance_label,wait_threshold,wait_satisfaction,time_sensitivity,wait_queue_perception,wait_queue_management,wait_environment,facility_quality,technical_issues,safety_perception,staff_attitude,customer_service,express_value,overall_value,recommend_score,overall_satisfaction,weekday,weekend,holiday,wait_time_numeric,season_factor,rides_count,shows_count,other_count,avg_thrill_level,max_thrill_level,facility_diversity,express_usage,main_facility_popularity,review_length_norm,detailed_mention,complaint_intensity,positive_sentiment_ratio,group_interaction_indicator,holiday_pressure_factor,seasonal_mood_adjustment
3681,4,user_3662,"I really enjoyed our whole day walkathon here at USS. I'm just sad that the weather is kinda unpredictable in SG so we always have to pause in between fun stuffs. I still appreciate the whole USS, I haven't got to try all the rides because just the Revenge of the Mummy already traumatized me and made my tummy go upside down (I don't do rides that is why!). I'm glad we took a lot of photos though, I'd still want to know more and wander around USS again someday! Btw, as someone who did and studied theatre and film, the Lights, Camera, Action is my fave experience here, goosebumps!",5/16/24,Weekend,No wait,high_tolerance,31.68,very_satisfied,time_tolerant,0.0,0.0,0.0,0.8161,0.0,0.0,-0.2695,-0.017,0.0,0.0,0.0,0.8161,0,1,0,0,0.5,1,1,2,0.38749999999999996,0.95,1.0,0,0.20807324178110695,1.0,0.6666666666666666,0.24615384615384617,0.138,0.5,0.0,0.0
3682,5,user_3663,"Of course, Kids loves Universal Studios. For elderly parents, some walking is required and they are many shows to watch and relax. For Veg, you have veg briyani option near Mummy zone.",5/16/24,Weekday,Up to 10 min,high_tolerance,59.400000000000006,very_satisfied,time_tolerant,0.0,0.0,0.0,0.765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.765,1,0,0,5,0.5,1,0,1,0.475,0.95,0.6666666666666666,0,0.10013524760715772,0.368,0.3333333333333333,0.043478260869565216,0.18,0.5,0.0,0.041666666666666664
3684,5,user_3665,"The lines were very short, the longest was only 30 mins. Very pleasant surprise from Universal Hollywood back home where lines can get two hours. We did go on a Thursday so perhaps on the weekend it might be more busy. The food was amazing here!",5/16/24,Weekday,Up to 10 min,high_tolerance,31.68,very_satisfied,time_tolerant,0.7159,0.206,0.5,0.8768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8768,1,0,0,5,0.5,0,1,1,0.15,0.3,0.6666666666666666,0,0.2691427382438618,0.49,0.3333333333333333,0.09523809523809523,0.19,0.5,0.0,0.041666666666666664
3690,5,user_3671,"A Comprehensive Review of Universal Studios Singapore Prepare yourself for an extensive exploration into the wondrous world of Universal Studios Singapore, a realm where fantasy and reality converge to create an unparalleled experience of joy, excitement, and unbridled entertainment. Strap in, dear reader, for this journey promises to be as exhilarating as a ride on the most thrilling roller coaster. First and foremost, let us delve into the sheer magnitude of attractions that Universal Studios Singapore has to offer. From the moment you step foot into this fantastical realm, you are greeted by a cornucopia of wonders that cater to every age, interest, and inclination. Whether you find yourself wandering through the enchanting streets of Hollywood, traversing the jungles of Jurassic Park, or exploring the futuristic landscapes of Sci-Fi City, there is no shortage of adventures to embark upon and memories to be made. But it is not just the quantity of attractions that sets Universal Studios Singapore apartit is the impeccable quality and attention to detail that truly elevate the experience to new heights. Each themed zone is meticulously crafted to transport visitors to far-flung realms and immerse them in the magic of their favorite films and franchises. From the lifelike animatronics of Transformers: The Ride to the pulse-pounding thrills of Revenge of the Mummy, every attraction is a testament to the artistry and ingenuity of its creators. And let us not forget the spectacular shows and entertainment offerings that grace the stages of Universal Studios Singapore. Whether you find yourself swept away by the dazzling spectacle of the Hollywood Dreams Parade, mesmerized by the death-defying stunts of WaterWorld, or laughing until your sides ache at the antics of the Sesame Street characters, there is no shortage of entertainment to captivate and delight audiences of all ages. But perhaps the true pice de rsistance of Universal Studios Singapore lies in its unparalleled commitment to guest satisfaction and comfort. From the immaculate cleanliness of the park grounds to the courteous and attentive service of the staff, every aspect of the visitor experience is carefully curated to ensure maximum enjoyment and relaxation. Whether you find yourself indulging in a delectable meal at one of the park's many dining establishments, cooling off with a refreshing beverage at a themed kiosk, or simply taking a moment to rest and recharge in one of the shaded seating areas, you can rest assured that you are in the capable hands of professionals who take pride in their work. In conclusion, Universal Studios Singapore stands as a shining beacon of excellence in the realm of theme park entertainment. With its vast array of attractions, impeccable attention to detail, and unwavering commitment to guest satisfaction, it is no wonder that visitors from around the globe flock to its gates in search of adventure and excitement. So come one, come all, and embark on a journey of discovery and delight that will leave you breathless with wonder and longing for more. Universal Studios Singapore awaits, ready to whisk you away on the adventure of a lifetime.",5/16/24,Weekend,No wait,high_tolerance,26.400000000000002,very_satisfied,time_tolerant,0.886,0.164,0.058823529411764705,0.9992,0.0,0.0,0.908,0.20900000000000002,0.0,0.0,0.0,0.9992,0,1,0,0,0.5,6,4,9,0.2710526315789474,0.95,1.0,0,0.2691427382438618,1.0,1.0,0.022093852421970987,0.26,0.5,0.0,0.0
3691,5,user_3672,Fun and clean. Alot of shows to watch for free. Would go again,5/15/24,Weekday,No wait,high_tolerance,47.52,very_satisfied,time_tolerant,0.0,0.0,0.0,0.8519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8519,1,0,0,0,0.5,0,0,1,0.0,0.0,0.3333333333333333,0,0.20807324178110695,0.124,0.0,0.04838709677419354,0.482,0.0,0.0,0.0
3692,4,user_3673,I follow my other friend to go at 12:15 but i arrived 5 minutes late.... sudennly i arrrived at penacony is this real? Welcome to my world renew your definition world so high let it show and hear my declaration,5/15/24,Weekday,1 hr,critical_tolerance,70.0,very_satisfied,time_tolerant,0.2732,0.13,0.3333333333333333,0.7269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7269,1,0,0,60,0.5,0,0,1,0.0,0.0,0.3333333333333333,0,0.07693508114856429,0.42,0.0,0.009523809523809525,0.138,0.5,0.0,0.5
3694,4,user_3675,Very good just visit it just now on 12.15am but there's no people at counter so I don't know how to get in.,5/15/24,Weekday,1 hr,critical_tolerance,70.0,dissatisfied,time_tolerant,0.0,0.0,0.0,-0.1787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1787,1,0,0,60,0.5,0,0,1,0.0,0.0,0.3333333333333333,0,0.1569912609238452,0.214,0.0,0.04433261442607237,0.081,0.0,0.0,0.5
3698,3,user_3679,The park is nice and the atmosphere is pleasant. The reason why I am giving a score 3 is because the park is very much in disregard to food allergies. There are many many places to eat but not one did have anything gluten free to offer. I ate only potato wedges all day when I was threre.,5/15/24,Weekday,No wait,critical_tolerance,21.12,satisfied,time_tolerant,0.0094,0.0020000000000000018,0.25,0.8185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8185,1,0,0,0,0.5,0,0,1,0.0,0.0,0.3333333333333333,0,0.12910944652517686,0.576,0.0,0.02620967741935484,0.157,0.0,0.0,0.0
3701,5,user_3682,Lovely amusement park that has a little something for children and adults. The shows and performances takes you down the memory lane and the roller coasters will definitley kick your adrenaline in. You will require an entire day for finishing the park.,5/15/24,Weekend,Up to 10 min,high_tolerance,26.400000000000002,very_satisfied,time_tolerant,0.0,0.0,0.0,0.743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.743,0,1,0,5,0.5,0,0,3,0.0,0.0,0.3333333333333333,0,0.024344569288389514,0.504,0.0,0.011904761904761904,0.136,0.5,0.0,0.041666666666666664
3704,5,user_3685,Universal studio as usual movie stuffs with fun rides.there is usually a long queues for rides especially for transformer 4d ride,5/15/24,Weekday,3060 min,high_tolerance,55.0,very_satisfied,time_tolerant,0.5106,0.142,1.0,0.5106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5106,1,0,0,45,0.5,0,0,1,0.0,0.0,0.3333333333333333,0,0.20807324178110695,0.258,0.3333333333333333,0.007751937984496124,0.142,0.0,0.0,0.375
3709,5,user_3690,"Please try for early entry so that everything will be covered. The waiting times are higher for some of the events .So plan accordingly. Mummy , Transformer, Water world are the more attractive shows .",5/14/24,Weekday,Up to 10 min,high_tolerance,59.400000000000006,very_satisfied,time_tolerant,0.0,0.0,0.3333333333333333,0.6697,0.0,0.0,0.4927,0.242,0.0,0.0,0.0,0.6697,1,0,0,5,0.5,1,1,1,0.5833333333333334,0.95,1.0,0,0.10013524760715772,0.402,0.0,0.029850746268656716,0.143,0.0,0.0,0.041666666666666664
3712,5,user_3693,Third time here and everything was,5/14/24,Weekday,Up to 10 min,high_tolerance,36.0,neutral,time_tolerant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,5,0.5,0,1,0,0.3,0.3,0.3333333333333333,0,0.2691427382438618,0.068,0.0,0.02941176470588235,0.0,0.0,0.0,0.041666666666666664
3713,4,user_3694,Great 4D shows and roller coaster rides but preferred to visit post 12 pm as queue will slightly lesser compared to morning rush. Could have been more activities added,5/14/24,Weekday,1030 min,high_tolerance,57.024,very_satisfied,time_tolerant,0.3716,0.104,0.5,0.3716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3716,1,0,0,20,0.5,1,0,1,0.45,0.9,0.6666666666666666,0,0.05753225135247607,0.334,0.0,0.017964071856287425,0.083,0.0,0.0,0.16666666666666666
3717,5,user_3698,"The rides were great, decoration very nice, a lot of options to buy souvenirs. I enjoyed the day a lot. Water show the best",5/14/24,Weekday,No wait,high_tolerance,106.91999999999999,very_satisfied,time_tolerant,0.0,0.0,0.0,0.9402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9402,1,0,0,0,0.5,0,1,0,0.8,0.8,0.3333333333333333,0,0.054567207657095294,0.246,0.0,0.02439024390243903,0.424,0.0,0.0,0.0
3719,4,user_3700,"It's a very fun place! When I went last week, one of the rides (Jurassic Rapids) was closed for renovation, so that's a bummer.",5/13/24,Weekday,1 hr,critical_tolerance,70.0,satisfied,time_tolerant,-0.4336,-0.137,0.5,0.5974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255,1,0,0,60,0.5,1,0,1,0.35,0.7,0.6666666666666666,0,0.20807324178110695,0.254,0.0,0.10603674540682416,0.135,0.0,0.0,0.5
3721,3,user_3702,Rides are ok. Lack of good F&B options,5/13/24,Weekend,1030 min,critical_tolerance,24.0,satisfied,time_tolerant,0.0,0.0,0.0,0.1531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1531,0,1,0,20,0.5,0,0,1,0.0,0.0,0.3333333333333333,0,0.1569912609238452,0.076,0.3333333333333333,0.10526315789473684,0.259,0.0,0.0,0.16666666666666666
3722,5,user_3703,"If you are visiting singapore, this is a must place to visit. Similar to Disney world. Thrilled rides and lot of adventure exists. We Adults & Kids definetly love this, sometimes we think, we need to go the ride again & again. Best attractions which we shouldn't miss is Roller coster, Jurassic park rapid adventure, Canopy flyer, Avengers, Transformers, Revenge of Mummy etc., My badluck during visit is Revenge of Mummy is closed for maintenance. Every attractions is excellent. Better to start early in the day, make sure that we reach there by 9:30 am. Better to take MRT & bus to reach here. If we want to avoid waiting in queue, need to buy VIP pass, which costs more. For many attractions, the photography / video is not allowed. For some rides like jurassic park rapid adventure, bags are not allowed to take as there are high chances of getting wet. Few of them carry / purchase the rain covers to protect them from water. People who come early, first visit the attractions like Transformers, Avengers, Mummy etc., so there will be huge queue in front. If we want to avoid queue, better to come from last, so that we can avoid queues. Visit these attactions post the lunch, so that it will be empty. Food: - Food is costly here, we can carry some snacks / food to save money. Photo package: - People try to come and ask you to take photo package with unlimited photograph. If we take the package, sometimes the server will not work and finally we will end up of getting multiple tags. Consolidating photos from multiple tags will be tedious. Meet & Greet We can meet lot of characters like minions and few others and take photos. There are people who help to take photos with this characters using our phone. They take lot of photos too, so no worries. Though the ticket is costly, but it is worth to spend to enjoy. Make sure spending entire day till 5-6 pm, so that we dont miss any attractions.",5/13/24,Weekday,No wait,high_tolerance,47.52000000000001,very_satisfied,time_tolerant,0.9354,0.174,0.2,0.9871,0.0,0.0,0.9051,0.16599999999999998,0.0,0.20799999999999996,0.0,0.9871,1,0,0,0,0.5,5,1,4,0.41500000000000004,0.95,1.0,0,0.12910944652517686,1.0,1.0,0.031183443632925727,0.174,0.5,0.0,0.0
3723,5,user_3704,"Fun, fun, fun! Enjoyed the theme park a lot. Played the rides until closing time. Must try roller coasters! Mummy ride is nice too.",5/13/24,Weekday,1 hr,high_tolerance,70.0,very_satisfied,time_tolerant,0.0,0.0,0.0,0.9583,0.0,0.0,0.4215,0.412,0.0,0.0,0.0,0.9583,1,0,0,60,0.5,1,1,1,0.4166666666666667,0.95,1.0,0,0.2691427382438618,0.262,0.0,0.17150127226463105,0.513,0.0,0.0,0.5
3725,5,user_3706,Must do for all ages! A quick tip - please get the express pass especially if you are visiting on weekends,5/13/24,Weekday,1030 min,high_tolerance,31.68,very_satisfied,time_tolerant,0.0,0.0,0.0,0.3802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3802,1,0,0,20,0.5,0,0,1,0.0,0.0,0.3333333333333333,1,0.18388472742405326,0.212,0.0,0.08553459119496855,0.115,0.0,0.0,0.16666666666666666
3726,5,user_3707,"Our visit to Universal Studios was a blast! We had a great time enjoying the child-friendly rides and exploring all the attractions. The prayer room near the rides was incredibly convenient, and we appreciated the thoughtful inclusion. The food options were fantastic, adding to the overall enjoyable experience. Universal Studios is definitely a must-visit destination for families looking for fun and excitement!",5/13/24,Weekday,No wait,high_tolerance,31.68,very_satisfied,time_tolerant,0.0,0.0,0.0,0.8834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9855,1,0,0,0,0.5,0,1,6,0.04285714285714286,0.3,0.6666666666666666,0,0.2691427382438618,0.828,0.6666666666666666,0.15265700483091788,0.384,1.0,0.0,0.0
3727,5,user_3708,Bit disappointed with few rides under maintenance but over all great experience Especially Transformers Ride And roller coaster,5/12/24,Weekday,Up to 10 min,high_tolerance,106.91999999999999,very_satisfied,time_tolerant,0.0,0.0,0.0,0.6808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6808,1,0,0,5,0.5,1,0,0,0.8,0.8,0.3333333333333333,0,0.11152725759467333,0.254,0.0,0.03937007874015748,0.238,0.0,0.0,0.041666666666666664
3729,5,user_3710,Extremely good especially with kids...take express entry on weekends...weekdays normal tickets are fine,5/12/24,Weekday,No wait,high_tolerance,31.68,very_satisfied,time_tolerant,0.0,0.0,0.0,0.6115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6115,1,0,0,0,0.5,0,0,2,0.0,0.0,0.3333333333333333,1,0.18388472742405326,0.206,0.0,0.009708737864077669,0.312,0.5,0.0,0.0
3730,5,user_3711,A fun filled adventure place,5/12/24,Weekday,3060 min,high_tolerance,55.0,very_satisfied,time_tolerant,0.0,0.0,0.0,0.6808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6808,1,0,0,45,0.5,1,0,1,0.35,0.7,0.6666666666666666,0,0.20807324178110695,0.056,0.0,0.03571428571428571,0.651,0.0,0.0,0.375
3731,5,user_3712,"You must bring family or friends, guys",5/12/24,Public holiday,No wait,high_tolerance,21.120000000000005,very_satisfied,time_tolerant,0.0,0.0,0.0,0.4767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4767,0,0,1,0,0.5,0,1,0,0.1,0.1,0.3333333333333333,0,0.08390553474823138,0.076,0.0,0.02631578947368421,0.341,0.5,0.0,0.0
3732,3,user_3713,"Slight deception to see half of the park under construction: jurassic always having technical issues, Mommy out of order, and waterworld not open. Good tip is to buy the early entrance ticket to avoid the commoners. Food is below par. How come no beef in an American Burger Drive In? But it creates good memories for young teenagers anyways.",5/12/24,Weekend,No wait,critical_tolerance,22.0,satisfied,time_tolerant,-0.3832,-0.106,0.2,0.4202,0.0,0.0,-0.3832,-0.106,0.0,0.0,0.0,0.4202,0,1,0,0,0.5,1,1,3,0.3,0.8,1.0,0,0.1569912609238452,0.682,0.0,0.03927576195269985,0.098,0.0,0.0,0.0
3733,5,user_3714,"It is truly the smallest Universal Studios in the world! I entered the park at 11:30 and did not buy a fast pass. Except for the roller coaster, I did not play any other facilities. You can finish it before closing at 19:00. However, it is highly recommended to go to the Water World to watch the show. Every time you see the show, you will be very, very shocked and no one can beat it!",5/12/24,Weekday,No wait,high_tolerance,32.4,dissatisfied,time_tolerant,0.0,0.0,0.3333333333333333,-0.4519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4519,1,0,0,0,0.5,0,2,3,0.22000000000000003,0.8,0.6666666666666666,1,0.2691427382438618,0.772,0.3333333333333333,0.17345864963650237,0.059,0.0,0.0,0.0
